School Year,Division Number,Division Name,Subject,Test Level,Test Source,Test,Pass Advanced Count,Pass Proficient Count,Fail Count,Pass Count,Total Count,Pass Advanced Rate,Pass Proficient Rate,Fail Rate,Pass Rate,Average SOL Scaled Score
2015-2016,102,Bristol City ,Mathematics,Grade 4,SOL,Mathematics,48,82,31,130,161,29.81,50.93,19.25,80.75,459
2015-2016,102,Bristol City ,Mathematics,Grade 5,SOL,Mathematics,58,76,28,134,162,35.8,46.91,17.28,82.72,471
2015-2016,102,Bristol City ,Mathematics,Grade 6,SOL,Mathematics,27,108,38,135,173,15.61,62.43,21.97,78.03,440
2015-2016,102,Bristol City ,Mathematics,Grade 7,SOL,Mathematics,19,77,47,96,143,13.29,53.85,32.87,67.13,422
2015-2016,102,Bristol City ,Mathematics,Grade 8,SOL,Mathematics,1,88,33,89,122,0.82,72.13,27.05,72.95,412
2015-2016,13,Brunswick County ,Mathematics,Grade 3,SOL,Mathematics,5,54,57,59,116,4.31,46.55,49.14,50.86,398
2015-2016,13,Brunswick County ,Mathematics,Grade 4,SOL,Mathematics,7,65,44,72,116,6.03,56.03,37.93,62.07,406
2015-2016,13,Brunswick County ,Mathematics,Grade 5,SOL,Mathematics,13,75,39,88,127,10.24,59.06,30.71,69.29,423
2015-2016,13,Brunswick County ,Mathematics,Grade 6,SOL,Mathematics,2,66,25,68,93,2.15,70.97,26.88,73.12,415
2015-2016,13,Brunswick County ,Mathematics,Grade 7,SOL,Mathematics,0,21,17,21,38,0,55.26,44.74,55.26,394
2015-2016,13,Brunswick County ,Mathematics,Grade 8,SOL,Mathematics,1,106,52,107,159,0.63,66.67,32.7,67.3,409
2015-2016,14,Buchanan County ,Mathematics,Grade 3,SOL,Mathematics,20,120,54,140,194,10.31,61.86,27.84,72.16,423
2015-2016,14,Buchanan County ,Mathematics,Grade 4,SOL,Mathematics,56,127,41,183,224,25,56.7,18.3,81.7,450
2015-2016,14,Buchanan County ,Mathematics,Grade 5,SOL,Mathematics,48,97,58,145,203,23.65,47.78,28.57,71.43,442
2015-2016,14,Buchanan County ,Mathematics,Grade 6,SOL,Mathematics,42,147,29,189,218,19.27,67.43,13.3,86.7,451
2015-2016,14,Buchanan County ,Mathematics,Grade 7,SOL,Mathematics,29,110,68,139,207,14.01,53.14,32.85,67.15,424
2015-2016,14,Buchanan County ,Mathematics,Grade 8,SOL,Mathematics,3,87,81,90,171,1.75,50.88,47.37,52.63,395
2015-2016,15,Buckingham County ,Mathematics,Grade 3,SOL,Mathematics,14,105,51,119,170,8.24,61.76,30,70,416
2015-2016,15,Buckingham County ,Mathematics,Grade 4,SOL,Mathematics,27,82,34,109,143,18.88,57.34,23.78,76.22,441
2015-2016,15,Buckingham County ,Mathematics,Grade 5,SOL,Mathematics,40,79,24,119,143,27.97,55.24,16.78,83.22,457
2015-2016,15,Buckingham County ,Mathematics,Grade 6,SOL,Mathematics,13,90,31,103,134,9.7,67.16,23.13,76.87,428
2015-2016,15,Buckingham County ,Mathematics,Grade 7,SOL,Mathematics,1,52,38,53,91,1.1,57.14,41.76,58.24,398
2015-2016,15,Buckingham County ,Mathematics,Grade 8,SOL,Mathematics,6,105,35,111,146,4.11,71.92,23.97,76.03,419
2015-2016,103,Buena Vista City ,Mathematics,Grade 3,SOL,Mathematics,5,37,26,42,68,7.35,54.41,38.24,61.76,416
2015-2016,103,Buena Vista City ,Mathematics,Grade 4,SOL,Mathematics,15,24,21,39,60,25,40,35,65,441
2015-2016,103,Buena Vista City ,Mathematics,Grade 5,SOL,Mathematics,10,34,32,44,76,13.16,44.74,42.11,57.89,413
2015-2016,103,Buena Vista City ,Mathematics,Grade 6,SOL,Mathematics,12,54,9,66,75,16,72,12,88,450
2015-2016,103,Buena Vista City ,Mathematics,Grade 7,SOL,Mathematics,6,40,20,46,66,9.09,60.61,30.3,69.7,422
2015-2016,103,Buena Vista City ,Mathematics,Grade 8,SOL,Mathematics,0,29,32,29,61,0,47.54,52.46,47.54,395
2015-2016,16,Campbell County ,Mathematics,Grade 3,SOL,Mathematics,88,383,120,471,591,14.89,64.81,20.3,79.7,437
2015-2016,16,Campbell County ,Mathematics,Grade 4,SOL,Mathematics,170,311,86,481,567,29.98,54.85,15.17,84.83,463
2015-2016,16,Campbell County ,Mathematics,Grade 5,SOL,Mathematics,201,283,50,484,534,37.64,53,9.36,90.64,477
2015-2016,16,Campbell County ,Mathematics,Grade 6,SOL,Mathematics,6,230,101,236,337,1.78,68.25,29.97,70.03,410
2015-2016,16,Campbell County ,Mathematics,Grade 7,SOL,Mathematics,15,335,214,350,564,2.66,59.4,37.94,62.06,404
2015-2016,16,Campbell County ,Mathematics,Grade 8,SOL,Mathematics,0,336,113,336,449,0,74.83,25.17,74.83,411
2015-2016,17,Caroline County ,Mathematics,Grade 3,SOL,Mathematics,43,194,95,237,332,12.95,58.43,28.61,71.39,426
2015-2016,17,Caroline County ,Mathematics,Grade 4,SOL,Mathematics,65,203,49,268,317,20.5,64.04,15.46,84.54,452
2015-2016,17,Caroline County ,Mathematics,Grade 5,SOL,Mathematics,89,173,60,262,322,27.64,53.73,18.63,81.37,457
2015-2016,17,Caroline County ,Mathematics,Grade 6,SOL,Mathematics,9,198,85,207,292,3.08,67.81,29.11,70.89,417
2015-2016,17,Caroline County ,Mathematics,Grade 7,SOL,Mathematics,8,123,125,131,256,3.13,48.05,48.83,51.17,389
2015-2016,17,Caroline County ,Mathematics,Grade 8,SOL,Mathematics,2,129,108,131,239,0.84,53.97,45.19,54.81,397
2015-2016,18,Carroll County ,Mathematics,Grade 3,SOL,Mathematics,36,170,77,206,283,12.72,60.07,27.21,72.79,424
2015-2016,18,Carroll County ,Mathematics,Grade 4,SOL,Mathematics,81,168,28,249,277,29.24,60.65,10.11,89.89,467
2015-2016,18,Carroll County ,Mathematics,Grade 5,SOL,Mathematics,82,160,55,242,297,27.61,53.87,18.52,81.48,459
2015-2016,18,Carroll County ,Mathematics,Grade 6,SOL,Mathematics,46,198,28,244,272,16.91,72.79,10.29,89.71,449
2015-2016,18,Carroll County ,Mathematics,Grade 7,SOL,Mathematics,47,170,59,217,276,17.03,61.59,21.38,78.62,441
2015-2016,18,Carroll County ,Mathematics,Grade 8,SOL,Mathematics,3,113,46,116,162,1.85,69.75,28.4,71.6,418
2015-2016,19,Charles City County ,Mathematics,Grade 3,SOL,Mathematics,4,29,11,33,44,9.09,65.91,25,75,422
2015-2016,19,Charles City County ,Mathematics,Grade 4,SOL,Mathematics,6,35,16,41,57,10.53,61.4,28.07,71.93,420
2015-2016,19,Charles City County ,Mathematics,Grade 5,SOL,Mathematics,8,35,16,43,59,13.56,59.32,27.12,72.88,430
2015-2016,19,Charles City County ,Mathematics,Grade 6,SOL,Mathematics,2,29,4,31,35,5.71,82.86,11.43,88.57,436
2015-2016,19,Charles City County ,Mathematics,Grade 7,SOL,Mathematics,0,8,37,8,45,0,17.78,82.22,17.78,356
2015-2016,19,Charles City County ,Mathematics,Grade 8,SOL,Mathematics,0,16,32,16,48,0,33.33,66.67,33.33,370
2015-2016,20,Charlotte County ,Mathematics,Grade 3,SOL,Mathematics,12,84,27,96,123,9.76,68.29,21.95,78.05,430
2015-2016,20,Charlotte County ,Mathematics,Grade 4,SOL,Mathematics,44,65,21,109,130,33.85,50,16.15,83.85,465
2015-2016,20,Charlotte County ,Mathematics,Grade 5,SOL,Mathematics,40,70,34,110,144,27.78,48.61,23.61,76.39,445
2015-2016,20,Charlotte County ,Mathematics,Grade 6,SOL,Mathematics,32,108,12,140,152,21.05,71.05,7.89,92.11,463
2015-2016,20,Charlotte County ,Mathematics,Grade 7,SOL,Mathematics,19,88,18,107,125,15.2,70.4,14.4,85.6,449
2015-2016,20,Charlotte County ,Mathematics,Grade 8,SOL,Mathematics,4,62,13,66,79,5.06,78.48,16.46,83.54,431
2015-2016,104,Charlottesville City ,Mathematics,Grade 3,SOL,Mathematics,69,193,85,262,347,19.88,55.62,24.5,75.5,435
2015-2016,104,Charlottesville City ,Mathematics,Grade 4,SOL,Mathematics,90,187,49,277,326,27.61,57.36,15.03,84.97,459
2015-2016,104,Charlottesville City ,Mathematics,Grade 5,SOL,Mathematics,15,106,82,121,203,7.39,52.22,40.39,59.61,412
2015-2016,104,Charlottesville City ,Mathematics,Grade 6,SOL,Mathematics,50,139,51,189,240,20.83,57.92,21.25,78.75,450
2015-2016,104,Charlottesville City ,Mathematics,Grade 7,SOL,Mathematics,39,119,59,158,217,17.97,54.84,27.19,72.81,434
2015-2016,104,Charlottesville City ,Mathematics,Grade 8,SOL,Mathematics,11,146,46,157,203,5.42,71.92,22.66,77.34,427
2015-2016,136,Chesapeake City ,Mathematics,Grade 3,SOL,Mathematics,434,"1,816",634,"2,250","2,884",15.05,62.97,21.98,78.02,435
2015-2016,136,Chesapeake City ,Mathematics,Grade 4,SOL,Mathematics,765,"1,668",465,"2,433","2,898",26.4,57.56,16.05,83.95,456
2015-2016,136,Chesapeake City ,Mathematics,Grade 5,SOL,Mathematics,720,"1,587",550,"2,307","2,857",25.2,55.55,19.25,80.75,455
2015-2016,136,Chesapeake City ,Mathematics,Grade 6,SOL,Mathematics,118,"1,612",336,"1,730","2,066",5.71,78.03,16.26,83.74,436
2015-2016,136,Chesapeake City ,Mathematics,Grade 7,SOL,Mathematics,117,"1,823",644,"1,940","2,584",4.53,70.55,24.92,75.08,421
2015-2016,136,Chesapeake City ,Mathematics,Grade 8,SOL,Mathematics,280,"2,276",543,"2,556","3,099",9.04,73.44,17.52,82.48,436
2015-2016,21,Chesterfield County ,Mathematics,Grade 3,SOL,Mathematics,917,"2,600",814,"3,517","4,331",21.17,60.03,18.79,81.21,445
2015-2016,21,Chesterfield County ,Mathematics,Grade 4,SOL,Mathematics,"1,391","2,456",504,"3,847","4,351",31.97,56.45,11.58,88.42,466
2015-2016,21,Chesterfield County ,Mathematics,Grade 5,SOL,Mathematics,465,"1,891",641,"2,356","2,997",15.52,63.1,21.39,78.61,438
2015-2016,21,Chesterfield County ,Mathematics,Grade 6,SOL,Mathematics,922,"2,984",619,"3,906","4,525",20.38,65.94,13.68,86.32,451
2015-2016,21,Chesterfield County ,Mathematics,Grade 7,SOL,Mathematics,615,"2,468",962,"3,083","4,045",15.2,61.01,23.78,76.22,434
2015-2016,21,Chesterfield County ,Mathematics,Grade 8,SOL,Mathematics,541,"1,056",267,"1,597","1,864",29.02,56.65,14.32,85.68,463
2015-2016,22,Clarke County ,Mathematics,Grade 3,SOL,Mathematics,15,82,41,97,138,10.87,59.42,29.71,70.29,417
2015-2016,22,Clarke County ,Mathematics,Grade 4,SOL,Mathematics,29,102,24,131,155,18.71,65.81,15.48,84.52,451
2015-2016,22,Clarke County ,Mathematics,Grade 5,SOL,Mathematics,18,79,33,97,130,13.85,60.77,25.38,74.62,435
2015-2016,22,Clarke County ,Mathematics,Grade 6,SOL,Mathematics,6,87,5,93,98,6.12,88.78,5.1,94.9,455
2015-2016,22,Clarke County ,Mathematics,Grade 7,SOL,Mathematics,30,100,28,130,158,18.99,63.29,17.72,82.28,447
2015-2016,202,Colonial Beach ,Mathematics,Grade 3,SOL,Mathematics,4,20,8,24,32,12.5,62.5,25,75,423
2015-2016,202,Colonial Beach ,Mathematics,Grade 4,SOL,Mathematics,7,24,15,31,46,15.22,52.17,32.61,67.39,422
2015-2016,202,Colonial Beach ,Mathematics,Grade 5,SOL,Mathematics,3,27,12,30,42,7.14,64.29,28.57,71.43,423
2015-2016,202,Colonial Beach ,Mathematics,Grade 6,SOL,Mathematics,5,29,9,34,43,11.63,67.44,20.93,79.07,442
2015-2016,202,Colonial Beach ,Mathematics,Grade 7,SOL,Mathematics,1,24,18,25,43,2.33,55.81,41.86,58.14,402
2015-2016,202,Colonial Beach ,Mathematics,Grade 8,SOL,Mathematics,0,22,6,22,28,0,78.57,21.43,78.57,411
2015-2016,106,Colonial Heights City ,Mathematics,Grade 3,SOL,Mathematics,13,119,51,132,183,7.1,65.03,27.87,72.13,422
2015-2016,106,Colonial Heights City ,Mathematics,Grade 4,SOL,Mathematics,56,93,26,149,175,32,53.14,14.86,85.14,468
2015-2016,106,Colonial Heights City ,Mathematics,Grade 5,SOL,Mathematics,39,134,36,173,209,18.66,64.11,17.22,82.78,446
2015-2016,106,Colonial Heights City ,Mathematics,Grade 6,SOL,Mathematics,26,137,19,163,182,14.29,75.27,10.44,89.56,445
2015-2016,106,Colonial Heights City ,Mathematics,Grade 7,SOL,Mathematics,40,139,49,179,228,17.54,60.96,21.49,78.51,438
2015-2016,106,Colonial Heights City ,Mathematics,Grade 8,SOL,Mathematics,1,98,36,99,135,0.74,72.59,26.67,73.33,408
2015-2016,107,Covington City ,Mathematics,Grade 3,SOL,Mathematics,5,53,13,58,71,7.04,74.65,18.31,81.69,425
2015-2016,107,Covington City ,Mathematics,Grade 4,SOL,Mathematics,9,51,13,60,73,12.33,69.86,17.81,82.19,440
2015-2016,107,Covington City ,Mathematics,Grade 5,SOL,Mathematics,4,38,19,42,61,6.56,62.3,31.15,68.85,424
2015-2016,107,Covington City ,Mathematics,Grade 6,SOL,Mathematics,8,48,12,56,68,11.76,70.59,17.65,82.35,439
2015-2016,107,Covington City ,Mathematics,Grade 7,SOL,Mathematics,11,42,21,53,74,14.86,56.76,28.38,71.62,425
2015-2016,107,Covington City ,Mathematics,Grade 8,SOL,Mathematics,0,45,26,45,71,0,63.38,36.62,63.38,406
2015-2016,23,Craig County ,Mathematics,Grade 3,SOL,Mathematics,7,37,10,44,54,12.96,68.52,18.52,81.48,432
2015-2016,23,Craig County ,Mathematics,Grade 4,SOL,Mathematics,6,22,7,28,35,17.14,62.86,20,80,445
2015-2016,23,Craig County ,Mathematics,Grade 5,SOL,Mathematics,6,24,8,30,38,15.79,63.16,21.05,78.95,445
2015-2016,23,Craig County ,Mathematics,Grade 6,SOL,Mathematics,1,21,7,22,29,3.45,72.41,24.14,75.86,420
2015-2016,23,Craig County ,Mathematics,Grade 8,SOL,Mathematics,2,41,6,43,49,4.08,83.67,12.24,87.76,432
2015-2016,24,Culpeper County ,Mathematics,Grade 3,SOL,Mathematics,131,365,152,496,648,20.22,56.33,23.46,76.54,439
2015-2016,24,Culpeper County ,Mathematics,Grade 4,SOL,Mathematics,204,327,76,531,607,33.61,53.87,12.52,87.48,469
2015-2016,24,Culpeper County ,Mathematics,Grade 5,SOL,Mathematics,187,282,76,469,545,34.31,51.74,13.94,86.06,468
2015-2016,24,Culpeper County ,Mathematics,Grade 6,SOL,Mathematics,12,322,112,334,446,2.69,72.2,25.11,74.89,421
2015-2016,24,Culpeper County ,Mathematics,Grade 7,SOL,Mathematics,92,361,92,453,545,16.88,66.24,16.88,83.12,446
2015-2016,24,Culpeper County ,Mathematics,Grade 8,SOL,Mathematics,53,390,73,443,516,10.27,75.58,14.15,85.85,443
2015-2016,25,Cumberland County ,Mathematics,Grade 3,SOL,Mathematics,21,69,14,90,104,20.19,66.35,13.46,86.54,458
2015-2016,25,Cumberland County ,Mathematics,Grade 4,SOL,Mathematics,17,57,33,74,107,15.89,53.27,30.84,69.16,429
2015-2016,25,Cumberland County ,Mathematics,Grade 5,SOL,Mathematics,27,43,29,70,99,27.27,43.43,29.29,70.71,437
2015-2016,25,Cumberland County ,Mathematics,Grade 6,SOL,Mathematics,0,43,29,43,72,0,59.72,40.28,59.72,409
2015-2016,25,Cumberland County ,Mathematics,Grade 8,SOL,Mathematics,2,52,81,54,135,1.48,38.52,60,40,386
2015-2016,108,Danville City ,Mathematics,Grade 3,SOL,Mathematics,37,251,186,288,474,7.81,52.95,39.24,60.76,407
2015-2016,108,Danville City ,Mathematics,Grade 4,SOL,Mathematics,69,230,156,299,455,15.16,50.55,34.29,65.71,423
2015-2016,108,Danville City ,Mathematics,Grade 5,SOL,Mathematics,45,204,178,249,427,10.54,47.78,41.69,58.31,408
2015-2016,108,Danville City ,Mathematics,Grade 6,SOL,Mathematics,14,229,136,243,379,3.69,60.42,35.88,64.12,408
2015-2016,108,Danville City ,Mathematics,Grade 7,SOL,Mathematics,5,167,193,172,365,1.37,45.75,52.88,47.12,384
2015-2016,108,Danville City ,Mathematics,Grade 8,SOL,Mathematics,0,99,181,99,280,0,35.36,64.64,35.36,374
2015-2016,26,Dickenson County ,Mathematics,Grade 3,SOL,Mathematics,28,93,36,121,157,17.83,59.24,22.93,77.07,439
2015-2016,26,Dickenson County ,Mathematics,Grade 4,SOL,Mathematics,50,102,19,152,171,29.24,59.65,11.11,88.89,465
2015-2016,26,Dickenson County ,Mathematics,Grade 5,SOL,Mathematics,46,92,12,138,150,30.67,61.33,8,92,473
2015-2016,26,Dickenson County ,Mathematics,Grade 6,SOL,Mathematics,14,87,75,101,176,7.95,49.43,42.61,57.39,411
2015-2016,26,Dickenson County ,Mathematics,Grade 7,SOL,Mathematics,3,62,41,65,106,2.83,58.49,38.68,61.32,404
2015-2016,26,Dickenson County ,Mathematics,Grade 8,SOL,Mathematics,6,105,34,111,145,4.14,72.41,23.45,76.55,421
2015-2016,27,Dinwiddie County ,Mathematics,Grade 3,SOL,Mathematics,67,191,58,258,316,21.2,60.44,18.35,81.65,448
2015-2016,27,Dinwiddie County ,Mathematics,Grade 4,SOL,Mathematics,128,173,37,301,338,37.87,51.18,10.95,89.05,476
2015-2016,27,Dinwiddie County ,Mathematics,Grade 5,SOL,Mathematics,91,188,24,279,303,30.03,62.05,7.92,92.08,471
2015-2016,27,Dinwiddie County ,Mathematics,Grade 6,SOL,Mathematics,10,189,130,199,329,3.04,57.45,39.51,60.49,409
2015-2016,27,Dinwiddie County ,Mathematics,Grade 7,SOL,Mathematics,8,130,118,138,256,3.13,50.78,46.09,53.91,399
2015-2016,27,Dinwiddie County ,Mathematics,Grade 8,SOL,Mathematics,32,180,82,212,294,10.88,61.22,27.89,72.11,428
2015-2016,28,Essex County ,Mathematics,Grade 3,SOL,Mathematics,10,66,19,76,95,10.53,69.47,20,80,426
2015-2016,28,Essex County ,Mathematics,Grade 4,SOL,Mathematics,13,58,35,71,106,12.26,54.72,33.02,66.98,419
2015-2016,28,Essex County ,Mathematics,Grade 5,SOL,Mathematics,2,62,44,64,108,1.85,57.41,40.74,59.26,401
2015-2016,28,Essex County ,Mathematics,Grade 6,SOL,Mathematics,7,57,21,64,85,8.24,67.06,24.71,75.29,430
2015-2016,28,Essex County ,Mathematics,Grade 7,SOL,Mathematics,0,56,30,56,86,0,65.12,34.88,65.12,394
2015-2016,28,Essex County ,Mathematics,Grade 8,SOL,Mathematics,1,48,34,49,83,1.2,57.83,40.96,59.04,402
2015-2016,29,Fairfax County ,Mathematics,Grade 3,SOL,Mathematics,"3,234","7,726","3,121","10,960","14,081",22.97,54.87,22.16,77.84,445
2015-2016,29,Fairfax County ,Mathematics,Grade 4,SOL,Mathematics,"4,512","6,915","2,398","11,427","13,825",32.64,50.02,17.35,82.65,463
2015-2016,29,Fairfax County ,Mathematics,Grade 5,SOL,Mathematics,"1,687","5,286","2,297","6,973","9,270",18.2,57.02,24.78,75.22,440
2015-2016,29,Fairfax County ,Mathematics,Grade 6,SOL,Mathematics,"3,175","8,092","1,247","11,267","12,514",25.37,64.66,9.96,90.04,464
2015-2016,29,Fairfax County ,Mathematics,Grade 7,SOL,Mathematics,"3,376","6,678","2,301","10,054","12,355",27.32,54.05,18.62,81.38,455
2015-2016,29,Fairfax County ,Mathematics,Grade 8,SOL,Mathematics,"1,647","5,997","1,690","7,644","9,334",17.65,64.25,18.11,81.89,445
2015-2016,109,Falls Church City ,Mathematics,Grade 3,SOL,Mathematics,73,83,29,156,185,39.46,44.86,15.68,84.32,473
2015-2016,109,Falls Church City ,Mathematics,Grade 4,SOL,Mathematics,72,100,22,172,194,37.11,51.55,11.34,88.66,477
2015-2016,109,Falls Church City ,Mathematics,Grade 5,SOL,Mathematics,57,97,17,154,171,33.33,56.73,9.94,90.06,472
2015-2016,109,Falls Church City ,Mathematics,Grade 6,SOL,Mathematics,3,83,13,86,99,3.03,83.84,13.13,86.87,429
2015-2016,109,Falls Church City ,Mathematics,Grade 7,SOL,Mathematics,18,119,18,137,155,11.61,76.77,11.61,88.39,436
2015-2016,109,Falls Church City ,Mathematics,Grade 8,SOL,Mathematics,20,92,25,112,137,14.6,67.15,18.25,81.75,444
2015-2016,30,Fauquier County ,Mathematics,Grade 3,SOL,Mathematics,113,438,204,551,755,14.97,58.01,27.02,72.98,430
2015-2016,30,Fauquier County ,Mathematics,Grade 4,SOL,Mathematics,173,467,172,640,812,21.31,57.51,21.18,78.82,446
2015-2016,30,Fauquier County ,Mathematics,Grade 5,SOL,Mathematics,98,420,115,518,633,15.48,66.35,18.17,81.83,444
2015-2016,30,Fauquier County ,Mathematics,Grade 6,SOL,Mathematics,118,631,100,749,849,13.9,74.32,11.78,88.22,449
2015-2016,30,Fauquier County ,Mathematics,Grade 7,SOL,Mathematics,124,518,170,642,812,15.27,63.79,20.94,79.06,440
2015-2016,30,Fauquier County ,Mathematics,Grade 8,SOL,Mathematics,3,158,91,161,252,1.19,62.7,36.11,63.89,401
2015-2016,31,Floyd County ,Mathematics,Grade 3,SOL,Mathematics,29,90,47,119,166,17.47,54.22,28.31,71.69,433
2015-2016,31,Floyd County ,Mathematics,Grade 4,SOL,Mathematics,45,66,20,111,131,34.35,50.38,15.27,84.73,462
2015-2016,31,Floyd County ,Mathematics,Grade 5,SOL,Mathematics,31,90,28,121,149,20.81,60.4,18.79,81.21,448
2015-2016,31,Floyd County ,Mathematics,Grade 6,SOL,Mathematics,23,125,20,148,168,13.69,74.4,11.9,88.1,447
2015-2016,31,Floyd County ,Mathematics,Grade 7,SOL,Mathematics,26,99,23,125,148,17.57,66.89,15.54,84.46,448
2015-2016,31,Floyd County ,Mathematics,Grade 8,SOL,Mathematics,0,21,24,21,45,0,46.67,53.33,46.67,385
2015-2016,32,Fluvanna County ,Mathematics,Grade 3,SOL,Mathematics,33,157,73,190,263,12.55,59.7,27.76,72.24,425
2015-2016,32,Fluvanna County ,Mathematics,Grade 4,SOL,Mathematics,79,152,33,231,264,29.92,57.58,12.5,87.5,466
2015-2016,32,Fluvanna County ,Mathematics,Grade 5,SOL,Mathematics,58,138,45,196,241,24.07,57.26,18.67,81.33,454
2015-2016,32,Fluvanna County ,Mathematics,Grade 6,SOL,Mathematics,42,202,42,244,286,14.69,70.63,14.69,85.31,446
2015-2016,32,Fluvanna County ,Mathematics,Grade 7,SOL,Mathematics,2,125,55,127,182,1.1,68.68,30.22,69.78,413
2015-2016,32,Fluvanna County ,Mathematics,Grade 8,SOL,Mathematics,25,208,25,233,258,9.69,80.62,9.69,90.31,446
2015-2016,135,Franklin City ,Mathematics,Grade 3,SOL,Mathematics,5,56,24,61,85,5.88,65.88,28.24,71.76,408
2015-2016,135,Franklin City ,Mathematics,Grade 4,SOL,Mathematics,12,59,14,71,85,14.12,69.41,16.47,83.53,441
2015-2016,135,Franklin City ,Mathematics,Grade 5,SOL,Mathematics,6,38,27,44,71,8.45,53.52,38.03,61.97,410
2015-2016,135,Franklin City ,Mathematics,Grade 6,SOL,Mathematics,5,57,24,62,86,5.81,66.28,27.91,72.09,421
2015-2016,135,Franklin City ,Mathematics,Grade 7,SOL,Mathematics,0,37,27,37,64,0,57.81,42.19,57.81,396
2015-2016,135,Franklin City ,Mathematics,Grade 8,SOL,Mathematics,3,54,13,57,70,4.29,77.14,18.57,81.43,429
2015-2016,33,Franklin County ,Mathematics,Grade 3,SOL,Mathematics,73,363,104,436,540,13.52,67.22,19.26,80.74,439
2015-2016,33,Franklin County ,Mathematics,Grade 4,SOL,Mathematics,146,314,68,460,528,27.65,59.47,12.88,87.12,460
2015-2016,33,Franklin County ,Mathematics,Grade 5,SOL,Mathematics,145,292,91,437,528,27.46,55.3,17.23,82.77,457
2015-2016,33,Franklin County ,Mathematics,Grade 6,SOL,Mathematics,68,360,82,428,510,13.33,70.59,16.08,83.92,442
2015-2016,33,Franklin County ,Mathematics,Grade 7,SOL,Mathematics,80,307,138,387,525,15.24,58.48,26.29,73.71,431
2015-2016,33,Franklin County ,Mathematics,Grade 8,SOL,Mathematics,38,325,72,363,435,8.74,74.71,16.55,83.45,439
2015-2016,34,Frederick County ,Mathematics,Grade 3,SOL,Mathematics,149,596,281,745,"1,026",14.52,58.09,27.39,72.61,427
2015-2016,34,Frederick County ,Mathematics,Grade 4,SOL,Mathematics,257,555,159,812,971,26.47,57.16,16.37,83.63,456
2015-2016,34,Frederick County ,Mathematics,Grade 5,SOL,Mathematics,241,546,212,787,999,24.12,54.65,21.22,78.78,451
2015-2016,34,Frederick County ,Mathematics,Grade 6,SOL,Mathematics,39,528,195,567,762,5.12,69.29,25.59,74.41,424
2015-2016,34,Frederick County ,Mathematics,Grade 7,SOL,Mathematics,95,505,355,600,955,9.95,52.88,37.17,62.83,413
2015-2016,34,Frederick County ,Mathematics,Grade 8,SOL,Mathematics,38,568,222,606,828,4.59,68.6,26.81,73.19,420
2015-2016,110,Fredericksburg City ,Mathematics,Grade 3,SOL,Mathematics,37,144,100,181,281,13.17,51.25,35.59,64.41,414
2015-2016,110,Fredericksburg City ,Mathematics,Grade 4,SOL,Mathematics,40,133,52,173,225,17.78,59.11,23.11,76.89,439
